id,opportunity_id,seller_id,date,type,minutes,qualified_next_step,segment,source_kind,scenario_id
ACT-0150-1,SIM-0150,S010,2026-03-16,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0150-2,SIM-0150,S010,2026-04-02,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0150-3,SIM-0150,S010,2026-04-19,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0150-4,SIM-0150,S010,2026-05-06,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0150-5,SIM-0150,S010,2026-06-07,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0151-0,SIM-0151,S011,2026-05-12,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0151-1,SIM-0151,S011,2026-05-27,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0151-2,SIM-0151,S011,2026-06-12,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0151-3,SIM-0151,S011,2026-06-28,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0151-4,SIM-0151,S011,2026-07-14,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0151-5,SIM-0151,S011,2026-08-06,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0152-0,SIM-0152,S012,2026-02-11,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0152-1,SIM-0152,S012,2026-02-28,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0152-2,SIM-0152,S012,2026-03-18,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0152-3,SIM-0152,S012,2026-04-05,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0152-4,SIM-0152,S012,2026-04-23,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0152-5,SIM-0152,S012,2026-05-19,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0153-0,SIM-0153,S013,2026-03-05,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0153-1,SIM-0153,S013,2026-03-29,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0153-2,SIM-0153,S013,2026-04-22,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0153-3,SIM-0153,S013,2026-05-16,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0153-4,SIM-0153,S013,2026-06-09,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0153-5,SIM-0153,S013,2026-07-18,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0154-0,SIM-0154,S014,2026-08-02,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0154-1,SIM-0154,S014,2026-08-18,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0154-2,SIM-0154,S014,2026-09-03,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0155-0,SIM-0155,S015,2025-12-28,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0155-1,SIM-0155,S015,2026-01-13,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0155-2,SIM-0155,S015,2026-01-29,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0155-3,SIM-0155,S015,2026-02-14,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0155-4,SIM-0155,S015,2026-03-02,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0155-5,SIM-0155,S015,2026-03-21,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0156-0,SIM-0156,S016,2026-07-06,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0156-1,SIM-0156,S016,2026-07-28,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0156-2,SIM-0156,S016,2026-08-20,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0156-3,SIM-0156,S016,2026-09-12,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0157-0,SIM-0157,S017,2025-12-04,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0157-1,SIM-0157,S017,2025-12-22,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0157-2,SIM-0157,S017,2026-01-09,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0157-3,SIM-0157,S017,2026-01-27,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0157-4,SIM-0157,S017,2026-02-14,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0157-5,SIM-0157,S017,2026-03-26,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0158-0,SIM-0158,S018,2026-06-17,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0158-1,SIM-0158,S018,2026-07-02,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0158-2,SIM-0158,S018,2026-07-17,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0158-3,SIM-0158,S018,2026-08-01,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0158-4,SIM-0158,S018,2026-08-16,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0158-5,SIM-0158,S018,2026-09-16,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0159-0,SIM-0159,S019,2025-12-05,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0159-1,SIM-0159,S019,2025-12-15,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0159-2,SIM-0159,S019,2025-12-25,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0159-3,SIM-0159,S019,2026-01-05,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0159-4,SIM-0159,S019,2026-01-15,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0159-5,SIM-0159,S019,2026-01-28,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0160-0,SIM-0160,S020,2026-03-25,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0160-1,SIM-0160,S020,2026-04-01,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0160-2,SIM-0160,S020,2026-04-09,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0160-3,SIM-0160,S020,2026-04-16,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0160-4,SIM-0160,S020,2026-04-24,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0160-5,SIM-0160,S020,2026-05-24,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0161-0,SIM-0161,S021,2026-09-10,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0162-0,SIM-0162,S022,2026-03-18,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0162-1,SIM-0162,S022,2026-03-27,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0162-2,SIM-0162,S022,2026-04-05,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0162-3,SIM-0162,S022,2026-04-15,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0162-4,SIM-0162,S022,2026-04-24,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0162-5,SIM-0162,S022,2026-05-18,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0163-0,SIM-0163,S023,2026-06-25,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0163-1,SIM-0163,S023,2026-07-09,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0163-2,SIM-0163,S023,2026-07-24,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0163-3,SIM-0163,S023,2026-08-07,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0163-4,SIM-0163,S023,2026-08-22,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0163-5,SIM-0163,S023,2026-09-14,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0164-0,SIM-0164,S024,2026-04-19,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0164-1,SIM-0164,S024,2026-04-29,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0164-2,SIM-0164,S024,2026-05-09,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0164-3,SIM-0164,S024,2026-05-19,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0164-4,SIM-0164,S024,2026-05-29,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0164-5,SIM-0164,S024,2026-06-22,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0165-0,SIM-0165,S025,2026-06-11,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0165-1,SIM-0165,S025,2026-06-16,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0165-2,SIM-0165,S025,2026-06-21,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0165-3,SIM-0165,S025,2026-06-27,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0165-4,SIM-0165,S025,2026-07-02,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0165-5,SIM-0165,S025,2026-07-30,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0166-0,SIM-0166,S026,2026-05-13,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0166-1,SIM-0166,S026,2026-05-28,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0166-2,SIM-0166,S026,2026-06-13,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0166-3,SIM-0166,S026,2026-06-29,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0166-4,SIM-0166,S026,2026-07-15,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0166-5,SIM-0166,S026,2026-08-04,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0167-0,SIM-0167,S027,2026-03-22,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0167-1,SIM-0167,S027,2026-04-07,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0167-2,SIM-0167,S027,2026-04-23,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0167-3,SIM-0167,S027,2026-05-09,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0167-4,SIM-0167,S027,2026-05-25,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0167-5,SIM-0167,S027,2026-06-15,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0168-0,SIM-0168,S028,2026-01-05,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0168-1,SIM-0168,S028,2026-01-18,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0168-2,SIM-0168,S028,2026-01-31,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0168-3,SIM-0168,S028,2026-02-13,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0168-4,SIM-0168,S028,2026-02-26,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0168-5,SIM-0168,S028,2026-03-11,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0169-0,SIM-0169,S029,2026-09-13,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0170-0,SIM-0170,S030,2026-03-12,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0170-1,SIM-0170,S030,2026-03-30,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0170-2,SIM-0170,S030,2026-04-17,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0170-3,SIM-0170,S030,2026-05-05,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0170-4,SIM-0170,S030,2026-05-23,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0170-5,SIM-0170,S030,2026-06-20,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0171-0,SIM-0171,S031,2026-08-02,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0171-1,SIM-0171,S031,2026-08-07,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0171-2,SIM-0171,S031,2026-08-12,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0171-3,SIM-0171,S031,2026-08-17,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0171-4,SIM-0171,S031,2026-08-22,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0171-5,SIM-0171,S031,2026-08-30,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0172-0,SIM-0172,S032,2026-09-17,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0173-0,SIM-0173,S033,2026-07-30,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0173-1,SIM-0173,S033,2026-08-16,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0173-2,SIM-0173,S033,2026-09-02,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0174-0,SIM-0174,S034,2026-08-12,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0174-1,SIM-0174,S034,2026-08-27,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0174-2,SIM-0174,S034,2026-09-12,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0175-0,SIM-0175,S035,2026-08-17,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0175-1,SIM-0175,S035,2026-09-01,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0175-2,SIM-0175,S035,2026-09-16,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0176-0,SIM-0176,S001,2026-07-17,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0176-1,SIM-0176,S001,2026-08-09,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0176-2,SIM-0176,S001,2026-09-01,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0177-0,SIM-0177,S002,2026-09-06,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0178-0,SIM-0178,S003,2026-06-29,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0178-1,SIM-0178,S003,2026-07-16,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0178-2,SIM-0178,S003,2026-08-02,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0178-3,SIM-0178,S003,2026-08-19,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0178-4,SIM-0178,S003,2026-09-05,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0179-0,SIM-0179,S004,2026-07-31,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0179-1,SIM-0179,S004,2026-08-14,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0179-2,SIM-0179,S004,2026-08-28,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0179-3,SIM-0179,S004,2026-09-11,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0180-0,SIM-0180,S005,2025-12-23,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0180-1,SIM-0180,S005,2026-01-02,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0180-2,SIM-0180,S005,2026-01-13,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0180-3,SIM-0180,S005,2026-01-24,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0180-4,SIM-0180,S005,2026-02-04,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0180-5,SIM-0180,S005,2026-03-04,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0181-0,SIM-0181,S006,2026-02-20,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0181-1,SIM-0181,S006,2026-02-25,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0181-2,SIM-0181,S006,2026-03-03,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0181-3,SIM-0181,S006,2026-03-08,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0181-4,SIM-0181,S006,2026-03-14,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0181-5,SIM-0181,S006,2026-03-19,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0182-0,SIM-0182,S007,2025-12-29,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0182-1,SIM-0182,S007,2026-01-06,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0182-2,SIM-0182,S007,2026-01-15,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0182-3,SIM-0182,S007,2026-01-23,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0182-4,SIM-0182,S007,2026-02-01,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0182-5,SIM-0182,S007,2026-03-02,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0183-0,SIM-0183,S008,2026-03-19,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0183-1,SIM-0183,S008,2026-04-09,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0183-2,SIM-0183,S008,2026-05-01,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0183-3,SIM-0183,S008,2026-05-23,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0183-4,SIM-0183,S008,2026-06-14,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0183-5,SIM-0183,S008,2026-07-14,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0184-0,SIM-0184,S009,2026-01-24,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0184-1,SIM-0184,S009,2026-01-30,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0184-2,SIM-0184,S009,2026-02-06,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0184-3,SIM-0184,S009,2026-02-13,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0184-4,SIM-0184,S009,2026-02-20,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0184-5,SIM-0184,S009,2026-03-10,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0185-0,SIM-0185,S010,2026-05-20,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0185-1,SIM-0185,S010,2026-06-02,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0185-2,SIM-0185,S010,2026-06-15,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0185-3,SIM-0185,S010,2026-06-28,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0185-4,SIM-0185,S010,2026-07-11,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0185-5,SIM-0185,S010,2026-08-02,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0186-0,SIM-0186,S011,2026-05-01,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0186-1,SIM-0186,S011,2026-05-15,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0186-2,SIM-0186,S011,2026-05-30,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0186-3,SIM-0186,S011,2026-06-13,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0186-4,SIM-0186,S011,2026-06-28,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0186-5,SIM-0186,S011,2026-07-14,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0187-0,SIM-0187,S012,2026-04-24,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0187-1,SIM-0187,S012,2026-05-11,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0187-2,SIM-0187,S012,2026-05-29,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0187-3,SIM-0187,S012,2026-06-15,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0187-4,SIM-0187,S012,2026-07-03,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0187-5,SIM-0187,S012,2026-07-31,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0188-0,SIM-0188,S013,2026-05-11,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0188-1,SIM-0188,S013,2026-05-26,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0188-2,SIM-0188,S013,2026-06-10,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0188-3,SIM-0188,S013,2026-06-26,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0188-4,SIM-0188,S013,2026-07-11,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0188-5,SIM-0188,S013,2026-08-08,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0189-0,SIM-0189,S014,2026-02-22,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0189-1,SIM-0189,S014,2026-03-14,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0189-2,SIM-0189,S014,2026-04-04,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0189-3,SIM-0189,S014,2026-04-24,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0189-4,SIM-0189,S014,2026-05-15,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0189-5,SIM-0189,S014,2026-06-14,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0190-0,SIM-0190,S015,2026-07-04,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0190-1,SIM-0190,S015,2026-07-13,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0190-2,SIM-0190,S015,2026-07-22,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0190-3,SIM-0190,S015,2026-07-31,Discovery,45,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0190-4,SIM-0190,S015,2026-08-09,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0190-5,SIM-0190,S015,2026-08-27,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0191-0,SIM-0191,S016,2026-08-16,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0191-1,SIM-0191,S016,2026-08-30,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0191-2,SIM-0191,S016,2026-09-13,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0192-0,SIM-0192,S017,2025-12-21,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0192-1,SIM-0192,S017,2025-12-29,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0192-2,SIM-0192,S017,2026-01-06,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0192-3,SIM-0192,S017,2026-01-15,Discovery,45,False,Growth,synthetic,planning-v2-seed-20260920
ACT-0192-4,SIM-0192,S017,2026-01-23,Admin,35,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0192-5,SIM-0192,S017,2026-02-16,Discovery,45,True,Growth,synthetic,planning-v2-seed-20260920
ACT-0193-0,SIM-0193,S018,2026-07-14,Admin,35,False,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0193-1,SIM-0193,S018,2026-08-05,Discovery,45,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0193-2,SIM-0193,S018,2026-08-28,Admin,35,True,Enterprise,synthetic,planning-v2-seed-20260920
ACT-0194-0,SIM-0194,S019,2026-01-30,Admin,35,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0194-1,SIM-0194,S019,2026-02-15,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0194-2,SIM-0194,S019,2026-03-03,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0194-3,SIM-0194,S019,2026-03-20,Discovery,45,False,Scale,synthetic,planning-v2-seed-20260920
ACT-0194-4,SIM-0194,S019,2026-04-05,Admin,35,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0194-5,SIM-0194,S019,2026-05-10,Discovery,45,True,Scale,synthetic,planning-v2-seed-20260920
ACT-0195-0,SIM-0195,S020,2026-05-23,Admin,35,False,Growth,synthetic,planning-v2-seed-20260920
